cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,Quantidades de Tipos de Clientes
22,Olivia,Teixeira,hbarros@example.com,PF,2020-11-14 11:11:00 UTC,415.879.203-79,9/19/1946,"Fazenda Vinicius Rocha, 39 Cinquentenário 88559026 da Luz / PE",23793323,
98,Letícia,Teixeira,alana90@example.net,PF,2018-02-19 11:29:00 UTC,506.187.924-49,9/18/1955,"Chácara de das Neves, 55 Alto Caiçaras 74632702 da Cunha / RJ",15033744,
202,Luigi,Teixeira,goncalveskevin@example.com,PF,2016-04-22 11:19:00 UTC,675.204.138-53,1/1/1963,"Largo da Costa, 811 Madri 34204001 Ferreira Alegre / PA",29819-675,
260,Alana,Teixeira,cavalcantimarcos-vinicius@example.com,PF,2013-10-22 14:33:00 UTC,432.150.768-53,7/9/1992,"Aeroporto Lopes, 1 Vila Jardim Leblon 32361498 Oliveira / SP",83270255,
278,Alexia,Teixeira,lunapereira@example.org,PF,2020-04-17 15:47:00 UTC,670.391.825-21,10/18/1978,"Residencial Gonçalves, 273 Das Industrias I 53878542 Jesus / PI",46177-965,
305,Raul,Teixeira,catarinacunha@example.com,PF,2021-07-13 13:43:00 UTC,136.897.240-31,4/10/1944,"Vale Martins, 83 Jardim Dos Comerciarios 86343-612 Nogueira / MT",264638,
308,Enrico,Teixeira,juan30@example.net,PF,2018-06-26 14:23:00 UTC,415.920.836-33,7/12/1959,"Quadra Anthony Viana, 65 Vista Do Sol 06902497 Lima / PI",13700963,
349,Catarina,Teixeira,da-costaalana@example.com,PF,2019-01-07 15:47:00 UTC,375.492.086-38,12/16/1966,"Viaduto de Fogaça, 5 Andiroba 60168-433 Correia de Minas / MS",80534-607,
401,Murilo,Teixeira,eloah85@example.org,PF,2020-12-18 11:53:00 UTC,329.608.514-98,2/22/1965,"Estação de Martins, 42 Dom Joaquim 32620783 Vieira / MG",38783875,
444,Bernardo,Teixeira,da-pazcamila@example.org,PF,2022-11-20 16:56:00 UTC,036.827.954-56,10/12/1954,"Área Cunha, 26 Marmiteiros 63250034 Nunes Verde / AM",40294-301,
460,Matheus,Teixeira,freitasagatha@example.org,PF,2014-03-04 10:43:00 UTC,201.679.843-22,8/3/1991,"Passarela Laura Lima, 662 Colégio Batista 92477-191 Nunes / RO",21837993,
561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,5/30/1977,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198,
603,Francisco,Teixeira,fogacahenrique@example.net,PF,2018-04-20 10:44:00 UTC,983.702.416-03,4/29/1966,"Fazenda Rafael Ramos, 79 Guarani 21276-120 Nascimento / DF",80604493,
613,Isabelly,Teixeira,thalesviana@example.com,PF,2017-10-24 13:13:00 UTC,846.751.392-64,3/21/1952,"Largo da Luz, 740 Conjunto Jardim Filadélfia 63173687 Azevedo dos Dourados / SC",69346548,
632,Isadora,Teixeira,mcunha@example.org,PF,2017-07-25 16:41:00 UTC,951.786.204-02,2/26/1986,"Alameda Moura, 33 Bonsucesso 32984-617 Farias / CE",51467-373,
761,Murilo,Teixeira,stephanyda-costa@example.net,PF,2016-06-07 15:04:00 UTC,874.125.903-32,1/15/1992,"Viela Felipe Rodrigues, 85 Nazare 16000115 Silva / PB",6896584,
764,Camila,Teixeira,ana46@example.org,PF,2022-09-08 11:06:00 UTC,304.867.925-10,10/30/1961,"Fazenda de Dias, 1 Marajó 72368-137 da Conceição / CE",92971-218,
951,Matheus,Teixeira,helenaalmeida@example.org,PF,2018-11-19 11:53:00 UTC,065.184.729-01,7/21/1955,"Trecho Viana, 7 Corumbiara 51229-101 da Costa / MG",20530-830,
12,Brenda,da Costa,azevedojulia@example.net,PF,2016-01-13 12:28:00 UTC,519.837.046-01,2/11/1984,"Viela Gonçalves, 56 Silveira 83067537 Cardoso do Norte / AL",40899-331,
24,Carlos Eduardo,da Costa,augusto70@example.org,PF,2018-06-10 11:18:00 UTC,093.528.416-89,7/21/1951,"Distrito Theo Lima, 75 Mineirão 64887091 Nogueira da Serra / AC",98215323,
34,Gustavo,da Costa,aaraujo@example.com,PF,2022-08-02 15:03:00 UTC,532.741.806-53,1/20/1970,Praça Luigi Ribeiro Mineirão 63769144 Viana do Sul / RN,34095-618,
46,Vicente,da Costa,hferreira@example.net,PF,2011-06-04 11:10:00 UTC,436.859.201-89,12/22/2005,Largo Rodrigues Bela Vitoria 65601-692 Araújo / AM,30446-154,
80,Ana Laura,da Costa,ffernandes@example.com,PF,2015-04-23 15:08:00 UTC,830.246.957-29,3/7/1963,"Distrito Campos, 13 Alto Vera Cruz 71980-279 Ferreira / AP",52750-511,
121,Igor,da Costa,souzaana-vitoria@example.org,PF,2021-02-08 11:22:00 UTC,521.468.390-15,11/3/1990,"Avenida Ian Fernandes, 58 Bandeirantes 90717-478 Rocha de Minas / RS",36757-275,
257,Emanuel,da Costa,zcorreia@example.com,PF,2021-05-20 14:11:00 UTC,305.864.291-15,5/14/1945,"Trevo Ana Julia Castro, 3 Alto Barroca 95616-181 da Cunha do Galho / TO",26342-184,
458,Catarina,da Costa,cardosodavi-lucca@example.net,PF,2017-07-02 14:47:00 UTC,593.701.482-05,3/8/2001,"Residencial Matheus Melo, 546 Braúnas 87347690 Pires de Peixoto / SE",57749312,
572,Fernando,da Costa,eloah44@example.com,PF,2021-09-21 16:34:00 UTC,859.712.406-76,12/22/1961,"Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",57985897,
578,Pedro Miguel,da Costa,matheus28@example.com,PF,2021-02-03 14:52:00 UTC,367.910.845-10,12/12/1957,Praia Peixoto Lagoa 75181268 Costa / RR,38041-732,
673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,7/20/1946,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,
682,João Lucas,da Costa,da-rosacarlos-eduardo@example.org,PF,2020-10-14 16:53:00 UTC,429.756.308-83,6/17/1950,"Aeroporto Lorena Souza, 5 Santa Isabel 27905-727 Viana Paulista / PR",12373200,
713,Felipe,da Costa,clariceda-cruz@example.com,PF,2019-10-10 10:50:00 UTC,794.385.602-38,2/3/1953,"Fazenda de Caldeira, 46 Outro 76868-632 Vieira de Minas / SP",98383701,
739,Bárbara,da Costa,vianaheloisa@example.org,PF,2014-02-26 12:20:00 UTC,065.189.437-93,9/4/1959,Lago Nathan da Mota São Damião 56497734 Teixeira / CE,11452-459,
768,Anthony,da Costa,wcarvalho@example.net,PF,2019-04-22 14:34:00 UTC,305.692.847-83,9/30/1981,"Sítio da Mata, 75 Vila Boa Vista 66793306 da Rosa / ES",49032-305,
826,Breno,da Costa,luna46@example.net,PF,2017-07-16 10:31:00 UTC,498.367.052-10,3/23/1943,"Avenida de Pires, 62 Vila De Sá 86955148 Silveira da Serra / BA",84921499,
841,Ana Beatriz,da Costa,otavioalves@example.com,PF,2020-04-16 16:11:00 UTC,562.709.431-16,3/30/2006,"Passarela Vieira, 71 Caiçaras 67045387 Campos / AC",14362606,
904,Diogo,da Costa,beniciosilva@example.net,PF,2020-12-16 14:36:00 UTC,486.217.350-08,1/19/1986,"Trecho de Monteiro, 46 Garças 77378059 Azevedo de Cardoso / AC",09304-471,
967,Guilherme,da Costa,barrosmelissa@example.net,PF,2016-02-21 14:33:00 UTC,027.531.946-61,5/31/1973,"Conjunto Calebe Dias, 30 Vila Boa Vista 29952-706 Alves da Serra / MS",33421319,
25,Augusto,da Cunha,melissacardoso@example.com,PF,2022-09-04 10:40:00 UTC,172.460.893-22,2/29/1944,"Morro Gonçalves, 47 Santa Sofia 26547-604 Vieira do Amparo / AL",07616-570,
44,João Pedro,da Cunha,ybarros@example.com,PF,2020-09-07 14:32:00 UTC,835.147.906-39,6/23/2003,"Área Luigi Rodrigues, 458 Aarão Reis 02379318 Gomes Alegre / PR",25857675,
91,João Miguel,da Cunha,hda-paz@example.com,PF,2020-02-17 10:45:00 UTC,912.740.638-50,3/3/2003,"Aeroporto Isabella Oliveira, 61 Jaqueline 14925-009 Alves das Pedras / ES",97402-978,
104,Heloísa,da Cunha,barbosayasmin@example.net,PF,2018-01-04 12:09:00 UTC,921.764.538-91,8/1/1943,"Travessa Sarah Aragão, 19 Marilandia 51955-163 Fernandes Grande / DF",92815998,
161,Yuri,da Cunha,moreiraian@example.com,PF,2015-08-17 15:19:00 UTC,250.687.913-77,10/8/2004,"Favela de Novaes, 18 Inconfidência 91458-864 Cardoso dos Dourados / RR",47030105,
304,Diogo,da Cunha,nfogaca@example.net,PF,2019-07-04 11:12:00 UTC,916.073.425-61,12/12/1970,"Lago de Aragão, 95 Vila São Dimas 49739-793 Cardoso de Cardoso / GO",75319572,
333,Kaique,da Cunha,isaac30@example.com,PF,2019-12-03 13:34:00 UTC,975.423.018-88,9/17/1996,"Quadra de Nunes, 726 Antonio Ribeiro De Abreu 1ª Seção 40430-944 Mendes do Oeste / ES",49961162,
365,Nicole,da Cunha,meloana@example.com,PF,2020-03-11 13:52:00 UTC,420.187.596-20,1/7/1955,"Largo de da Cruz, 327 Heliopolis 49762-696 Carvalho / AP",6435720,
367,Vitor Hugo,da Cunha,carvalholuana@example.org,PF,2015-08-21 11:07:00 UTC,834.071.596-84,9/13/2003,"Condomínio Cavalcanti, 18 Vila São Gabriel Jacui 74955699 da Conceição Verde / PE",20597-412,
411,Vitor Hugo,da Cunha,luizafogaca@example.net,PF,2022-03-10 10:33:00 UTC,149.203.867-96,9/21/1980,"Estação Cauã Dias, 563 Bairro Das Indústrias Ii 55294234 Ramos Alegre / RO",64285-091,
569,Pedro Miguel,da Cunha,francisconunes@example.net,PF,2016-11-25 12:47:00 UTC,415.687.320-07,12/21/2000,"Avenida da Rosa, 43 São Vicente 01035037 da Costa de Nogueira / MS",49502-391,
736,Marcela,da Cunha,rteixeira@example.com,PF,2021-11-06 15:31:00 UTC,685.793.240-92,4/24/1990,"Loteamento de Carvalho, 15 Jardim Felicidade 63256949 Pires / PI",81600217,
801,Heloísa,da Cunha,peixotosophie@example.net,PF,2019-09-27 15:29:00 UTC,097.412.586-58,2/24/1947,Chácara de Porto Aparecida 7ª Seção 52508317 Farias das Pedras / AM,63541-173,
854,Davi Luiz,da Cunha,carolinarocha@example.net,PF,2017-04-13 12:22:00 UTC,390.541.862-24,12/29/1984,"Praça Marcelo Cardoso, 801 Vila Havaí 59749622 Gonçalves de Moraes / TO",09608-657,
979,Elisa,da Cunha,bianca80@example.org,PF,2018-03-09 16:27:00 UTC,052.697.384-65,5/21/1964,"Largo Cauê Costela, 57 Santa Terezinha 32928-221 Alves / ES",13852-001,
127,Maria Cecília,da Rocha,goncalvesthiago@example.net,PF,2014-04-15 10:06:00 UTC,173.085.642-07,3/29/1956,"Estrada de Moraes, 50 Vila Madre Gertrudes 4ª Seção 05905-261 Vieira Grande / RO",78505-017,
131,Ana Vitória,da Rocha,sarah66@example.com,PF,2022-03-07 10:12:00 UTC,579.802.314-14,10/7/2003,Setor de Gomes Vila Da Ária 96571-576 Novaes / PI,05097-896,
133,Sabrina,da Rocha,vitor-hugoda-cruz@example.com,PF,2022-12-22 10:05:00 UTC,418.652.709-11,1/27/1966,"Lagoa Catarina Nascimento, 93 Marmiteiros 56518297 Souza da Praia / SE",82212-140,
166,Vinicius,da Rocha,oliveirajoao-vitor@example.net,PF,2014-11-21 15:42:00 UTC,237.489.601-31,7/8/1962,"Feira da Paz, 72 Jaraguá 20559043 Cunha de Barbosa / RR",83576382,
223,Davi,da Rocha,nina15@example.org,PF,2022-12-17 16:43:00 UTC,861.450.927-85,10/16/1944,Rodovia de Novaes Nova Cachoeirinha 53720138 Fogaça / RJ,32671-446,
299,Luiza,da Rocha,beatrizfarias@example.com,PF,2022-05-02 12:39:00 UTC,093.761.258-86,9/1/1964,"Parque Pedro Henrique da Costa, 9 Vila São Rafael 06481-189 da Cruz / MT",99906-712,
318,Renan,da Rocha,isabellabarbosa@example.org,PF,2017-03-06 12:50:00 UTC,895.416.370-00,11/6/1952,"Praça de Almeida, 16 Vila São Gabriel 35718982 Rocha do Amparo / MT",65297-551,
321,Enzo Gabriel,da Rocha,novaesbenicio@example.org,PF,2020-04-24 10:58:00 UTC,430.721.985-60,9/10/1984,"Setor de das Neves, 91 Vila Sesc 49975573 Mendes das Flores / SP",26757418,
342,Levi,da Rocha,cardosomariana@example.com,PF,2018-05-18 15:37:00 UTC,819.435.720-97,7/26/1955,"Aeroporto Ramos, 66 Caiçaras 13805-115 Fernandes da Serra / AP",09963-625,
402,Maria Eduarda,da Rocha,isaacfarias@example.org,PF,2021-07-15 12:44:00 UTC,579.820.436-74,6/10/1948,"Trevo de Ribeiro, 45 Ouro Preto 65293730 Viana / DF",93842428,
449,Valentina,da Rocha,bernardo59@example.net,PF,2017-11-10 12:04:00 UTC,543.916.782-09,5/28/1996,"Fazenda Thiago Viana, 98 Marieta 3ª Seção 24022-676 Fogaça da Prata / PI",36323-611,
479,Fernando,da Rocha,ana69@example.com,PF,2022-09-27 11:03:00 UTC,487.259.130-50,1/3/1944,Avenida Silveira Santa Cecilia 42240-995 Fernandes da Prata / CE,21886579,
555,Maria Julia,da Rocha,joao-lucas62@example.com,PF,2012-08-24 12:57:00 UTC,703.184.265-44,6/14/1955,"Alameda de Silva, 5 Tirol 97876009 Duarte / TO",58836369,
557,Caio,da Rocha,da-motakaique@example.org,PF,2017-12-09 12:29:00 UTC,904.587.261-76,2/21/1970,"Distrito Davi Lucas Peixoto, 50 Buritis 22871-810 Martins da Mata / AM",8567273,
622,Sofia,da Rocha,pietra86@example.org,PF,2018-01-24 14:45:00 UTC,712.043.896-40,7/15/2000,"Aeroporto Emilly Monteiro, 2 Saudade 02759639 Pereira Paulista / AL",55775-046,
695,Stephany,da Rocha,heitor45@example.org,PF,2021-04-18 15:39:00 UTC,917.286.305-68,5/20/2005,"Condomínio Cardoso, 86 Camponesa 2ª Seção 58777212 Cardoso / AM",58492135,
700,Maitê,da Rocha,znogueira@example.com,PF,2017-12-06 16:13:00 UTC,376.218.950-12,5/19/2003,"Trecho de Cunha, 69 Jaqueline 18973252 Silva Paulista / RO",13306021,
727,Helena,da Rocha,da-cruzemanuelly@example.com,PF,2020-08-10 12:55:00 UTC,596.371.042-16,6/7/1969,"Largo de Viana, 5 Maria Goretti 10929-994 Freitas / TO",95852-485,
808,Esther,da Rocha,jlima@example.com,PF,2013-08-08 14:43:00 UTC,475.836.102-90,6/9/1946,Chácara da Mota Vila Mangueiras 58786767 Moreira da Mata / DF,15651001,
835,Ana Vitória,da Rocha,wpinto@example.net,PF,2019-12-09 11:43:00 UTC,521.396.870-86,10/3/2004,Pátio de Teixeira São Salvador 81363-722 Costa / AM,48804710,
840,Rebeca,da Rocha,yagoda-paz@example.org,PF,2013-02-05 11:08:00 UTC,356.271.984-19,11/2/1983,"Praça Cunha, 6 Novo São Lucas 97233-609 Costa / RR",84203-810,
850,Yago,da Rocha,rezendemaria-alice@example.net,PF,2013-07-22 14:42:00 UTC,123.765.894-28,8/29/1991,"Favela Rodrigues, 62 Providencia 94259-772 Nogueira / CE",47657-827,
937,Antônio,da Rocha,levi75@example.net,PF,2022-06-16 11:01:00 UTC,687.439.015-57,7/15/1952,"Viela da Cunha, 862 Canadá 07585-026 Souza / RS",77420111,
960,Yasmin,da Rocha,peixotolevi@example.net,PF,2014-07-05 13:14:00 UTC,435.106.278-90,9/7/1978,Distrito de Fernandes Conjunto Novo Dom Bosco 58539-369 Fogaça / MA,90446-968,
980,Agatha,da Rocha,kevinsilveira@example.net,PF,2022-07-27 11:26:00 UTC,369.172.504-06,11/29/1981,"Vila de Novaes, 31 São José 33867284 Porto da Praia / MG",6282416,
59,Kevin,Fernandes,esthermoura@example.com,PF,2017-03-10 12:19:00 UTC,952.718.630-77,10/26/1978,"Favela Maria Vitória da Mata, 459 Vila Nova Cachoeirinha 1ª Seção 87346483 Oliveira Alegre / SC",3392871,
76,Gustavo Henrique,Fernandes,manuelacunha@example.org,PF,2015-11-06 15:36:00 UTC,792.861.034-50,8/24/1997,"Colônia de Santos, 52 Lajedo 19356146 Azevedo Alegre / ES",06842-404,
122,Cauê,Fernandes,joanacunha@example.net,PF,2016-10-02 11:23:00 UTC,412.509.378-41,3/19/1961,Praça de Moraes Jardim Vitoria 00036-106 da Rocha de Correia / GO,27901042,
124,Daniela,Fernandes,enzo-gabrielmoura@example.com,PF,2021-03-27 14:20:00 UTC,206.487.931-50,5/13/1958,Alameda Dias Vila Trinta E Um De Março 11447-016 Ferreira / GO,28155450,
147,Antônio,Fernandes,danielazevedo@example.com,PF,2014-08-14 14:32:00 UTC,046.935.278-74,6/25/1953,"Largo Ana Sophia Teixeira, 29 Vila Paraíso 79124-838 Oliveira Verde / MT",57012244,
189,Gustavo,Fernandes,gabrielapeixoto@example.org,PF,2021-09-16 11:47:00 UTC,082.674.591-11,8/3/2004,"Alameda de Souza, 517 São Jorge 3ª Seção 05667856 Freitas da Prata / MA",94005-165,
197,Heloísa,Fernandes,qbarros@example.org,PF,2020-09-26 12:01:00 UTC,963.421.870-96,1/18/1979,"Rodovia da Mata, 417 Conjunto Providencia 29046-603 Sales / CE",77061439,
206,Elisa,Fernandes,alveskaique@example.org,PF,2018-01-05 16:28:00 UTC,960.135.428-05,12/24/1995,"Viaduto de Pires, 51 Belmonte 31151-666 Mendes / SE",05824-490,
416,João Felipe,Fernandes,rezendeclarice@example.org,PF,2022-12-18 13:37:00 UTC,197.642.358-91,5/18/1969,"Parque Júlia Gomes, 352 Minaslandia 02943662 Melo / CE",83554-241,
419,Amanda,Fernandes,aragaonicolas@example.net,PF,2013-05-01 15:18:00 UTC,742.569.810-20,1/6/1997,"Vereda Fogaça, 13 Vila Da Luz 75689427 Silva / AM",82890534,
432,Gabrielly,Fernandes,isadoracastro@example.com,PF,2011-04-27 12:38:00 UTC,650.849.132-60,8/14/1979,"Trecho de Jesus, 38 Floresta 36618215 Barbosa de Melo / AM",69614-039,
434,Daniel,Fernandes,carvalhogustavo-henrique@example.com,PF,2021-08-02 15:38:00 UTC,928.563.047-29,5/26/1981,"Largo Oliveira, 500 Barão Homem De Melo 3ª Seção 02940978 Gonçalves / SP",1623853,
517,Pedro Lucas,Fernandes,sarahrocha@example.net,PF,2020-12-11 15:57:00 UTC,128.304.976-78,11/16/1999,"Conjunto de Ribeiro, 83 Ventosa 23608423 Fernandes / ES",12242-958,
559,Clara,Fernandes,augustonascimento@example.org,PF,2011-02-05 14:40:00 UTC,487.623.901-04,1/7/1965,"Setor Davi Lucas Barbosa, 82 Santa Rita De Cássia 03726-574 Melo / CE",91130-743,
577,Brenda,Fernandes,juliateixeira@example.com,PF,2016-03-15 16:07:00 UTC,039.461.875-01,12/29/1989,"Estação Freitas, 981 Trevo 83536-825 Barros de Cunha / RS",67308-317,
620,Juan,Fernandes,dsilveira@example.net,PF,2010-06-21 16:42:00 UTC,613.527.098-21,2/16/1988,"Passarela Fogaça, 2 São Lucas 49846755 Pires / DF",19210293,
789,Maitê,Fernandes,bsales@example.net,PF,2021-09-04 14:30:00 UTC,861.974.305-84,7/20/1996,Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,215118,
9,Ana Lívia,Rodrigues,ana-carolinacardoso@example.com,PF,2022-12-08 11:21:00 UTC,426.180.953-24,10/4/2003,"Estrada de Costa, 56 Dona Clara 39213765 Cavalcanti / RN",29668-757,
72,Daniel,Rodrigues,marcelacarvalho@example.net,PF,2019-04-07 15:08:00 UTC,864.103.529-05,2/17/1991,"Estrada Gonçalves, 97 Vila Maria 10156-663 Rodrigues das Flores / PI",64726669,
285,Clara,Rodrigues,paragao@example.net,PF,2017-08-06 13:36:00 UTC,153.946.078-93,10/20/2005,Via Ian Pereira Vila Petropolis 33784870 Souza de Nogueira / PI,63949-164,
317,Benício,Rodrigues,ana-julia87@example.com,PF,2020-08-17 14:35:00 UTC,683.279.450-92,9/30/1999,"Condomínio Araújo, 62 São Jorge 1ª Seção 67770-816 Teixeira / MS",56004-247,
332,Alexia,Rodrigues,alexandrenovaes@example.org,PF,2020-09-10 11:54:00 UTC,958.712.043-41,1/22/1964,Jardim Campos Vila Vista Alegre 72946-280 Freitas / RR,60379109,
454,Lorena,Rodrigues,maria-alicecostela@example.net,PF,2022-09-12 13:27:00 UTC,547.826.319-28,5/19/1949,"Vereda Melo, 6 Lindéia 47435530 Cunha da Prata / PR",17495865,
471,Ana Sophia,Rodrigues,lara41@example.com,PF,2022-10-20 16:02:00 UTC,826.405.931-70,2/27/1979,"Vereda da Mata, 299 Outro 28267-434 Porto / MA",10973112,
494,Raquel,Rodrigues,ppires@example.net,PF,2019-09-05 11:39:00 UTC,609.245.183-24,1/23/1949,"Via Lima, 4 Nova Pampulha 87659083 da Mata dos Dourados / PR",34903-374,
527,Yasmin,Rodrigues,tbarros@example.net,PF,2015-08-10 12:14:00 UTC,296.407.315-52,2/15/1966,"Residencial Pedro Henrique da Luz, 71 Vila Nossa Senhora Do Rosário Ápia 64249265 Monteiro / SE",48563-639,
681,Rafael,Rodrigues,pedro11@example.com,PF,2018-07-23 13:19:00 UTC,391.450.267-34,11/30/1943,"Passarela de Martins, 8 Universo 59745073 Farias do Amparo / SP",43914-408,
740,Ana Júlia,Rodrigues,peixotomirella@example.com,PF,2019-11-12 12:14:00 UTC,671.825.943-82,9/26/1957,"Viela da Luz, 80 Monte São José 87192675 da Rosa / PB",42264-376,
955,Daniel,Rodrigues,cardosovalentina@example.net,PF,2020-03-28 14:02:00 UTC,742.915.036-52,6/23/1966,"Conjunto de Costa, 90 Nova Floresta 93852559 da Rocha / PB",99955777,
963,Pietra,Rodrigues,enzo-gabrielgoncalves@example.com,PF,2022-06-13 15:07:00 UTC,916.805.342-89,2/20/1966,"Praça João Gabriel Cunha, 88 Conjunto Minas Caixa 23113-653 Barros da Serra / PB",22647-853,
107,André,das Neves,qcunha@example.net,PF,2020-04-19 12:09:00 UTC,983.617.452-46,1/3/1984,Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,27706384,
134,Maria Vitória,das Neves,natalia68@example.com,PF,2013-06-11 11:41:00 UTC,187.094.365-10,7/27/1987,"Sítio de Farias, 2 Belvedere 68437-729 Silveira da Prata / PR",10557-284,
146,Kaique,das Neves,henriquefreitas@example.net,PF,2010-06-27 10:33:00 UTC,479.126.835-00,10/26/1995,"Praça Nogueira, 63 Vila Da Ária 72667-639 Fernandes / RJ",79069920,
186,Maria Fernanda,das Neves,fariasdavi@example.net,PF,2022-02-21 15:05:00 UTC,673.952.081-02,4/27/1996,Vila Barros Vila Suzana Primeira Seção 23620-328 da Rocha / AP,80368790,
280,Marcelo,das Neves,ymartins@example.com,PF,2017-04-20 14:07:00 UTC,520.798.164-11,12/6/1994,"Esplanada Rodrigues, 5 Custodinha 25382-390 Nascimento / AL",97755-778,
346,Ian,das Neves,giovanna21@example.net,PF,2019-03-02 11:07:00 UTC,895.364.710-00,5/11/1948,"Via Marcos Vinicius da Paz, 979 Santa Amelia 83619-937 das Neves / AM",54965-372,
368,Agatha,das Neves,marina82@example.net,PF,2016-03-03 13:31:00 UTC,285.094.317-79,8/19/1995,"Quadra de Martins, 43 Solimoes 18053489 Freitas / AL",22657-163,
373,Matheus,das Neves,ribeirovitoria@example.com,PF,2013-07-19 15:18:00 UTC,501.384.729-04,7/18/1972,"Vila de Cardoso, 69 Cidade Jardim 68975-875 Vieira de Azevedo / MS",71829-681,
384,Levi,das Neves,otavio49@example.net,PF,2022-03-10 13:20:00 UTC,860.597.234-38,2/19/1968,"Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",20679-948,
398,Anthony,das Neves,lorenzomoraes@example.com,PF,2022-02-16 14:30:00 UTC,069.243.187-03,11/6/1988,"Alameda Eduardo Silva, 218 Diamante 19328663 Melo / MA",97811-552,
582,Enzo,das Neves,lucascorreia@example.net,PF,2013-02-21 11:58:00 UTC,390.245.168-89,7/16/1969,"Residencial de Ribeiro, 10 Vila Da Luz 07602-791 Costela da Serra / BA",55858-197,
656,Isabel,das Neves,wpeixoto@example.net,PF,2019-02-20 12:24:00 UTC,915.860.432-42,1/13/1963,"Condomínio Luna Castro, 57 Vila Formosa 96423-311 Rezende de Minas / SP",59101561,
694,Sophie,das Neves,agathada-rocha@example.org,PF,2022-04-07 14:35:00 UTC,125.043.687-71,4/29/1999,"Loteamento Campos, 929 Vila Nova Gameleira 3ª Seção 66001725 Correia / PE",26812-022,
781,Luiz Henrique,das Neves,alvesbruna@example.net,PF,2014-09-23 11:27:00 UTC,459.871.326-73,11/28/1975,"Área da Luz, 68 Vila Pilar 86948582 Mendes / RS",50116-459,
862,Kaique,das Neves,leandroporto@example.net,PF,2017-11-07 11:35:00 UTC,297.035.814-04,2/11/1949,Via Jesus Vila Piratininga 32138-209 Fernandes / GO,26806-550,
914,Enzo,das Neves,helena00@example.org,PF,2017-11-11 11:08:00 UTC,139.820.675-02,4/28/2006,"Praça da Costa, 42 Olhos D'água 81626230 Novaes / AM",60188-798,
944,Lorenzo,das Neves,fnovaes@example.org,PF,2020-05-09 11:42:00 UTC,076.829.154-20,4/27/1985,"Vila Ana Laura Carvalho, 4 Belmonte 19320100 Melo / BA",55765-821,
139,Júlia,Cavalcanti,ofogaca@example.org,PF,2016-09-23 14:05:00 UTC,798.140.625-02,3/21/1997,"Estação de Cardoso, 56 Dom Silverio 13344012 Ferreira de Cunha / AP",39833273,
158,Leonardo,Cavalcanti,luiz-otavioporto@example.net,PF,2018-10-22 15:47:00 UTC,429.061.875-85,11/25/2006,"Ladeira da Costa, 43 Lorena 14774659 Carvalho / SP",26418948,
172,Camila,Cavalcanti,yagodias@example.com,PF,2020-06-20 15:24:00 UTC,054.629.781-11,8/30/1958,"Recanto de Gonçalves, 16 Esperança 61141526 Correia / DF",23385183,
231,Stella,Cavalcanti,novaesmirella@example.org,PF,2012-06-25 11:43:00 UTC,207.415.369-43,12/15/1982,"Chácara Guilherme Gomes, 2 Paulo Vi 47958-342 Alves de Pinto / AM",30778558,
306,Ana Lívia,Cavalcanti,teixeiraigor@example.org,PF,2012-05-23 12:11:00 UTC,345.170.986-48,5/13/1973,"Jardim de Cardoso, 394 Cenaculo 60649165 Gomes / CE",80854977,
400,Maria Sophia,Cavalcanti,nunesenrico@example.org,PF,2018-04-21 15:16:00 UTC,843.692.517-37,4/2/1955,"Ladeira de Teixeira, 19 Savassi 82558-456 Almeida / RS",88267-114,
478,Theo,Cavalcanti,novaesian@example.net,PF,2022-06-03 10:52:00 UTC,026.817.943-31,10/3/1944,Passarela Pires Vila Batik 77077-693 Novaes das Flores / GO,49158046,
514,Carolina,Cavalcanti,souzanoah@example.net,PF,2021-01-20 11:35:00 UTC,643.058.172-17,6/27/1943,"Rodovia Rodrigues, 47 Vila Da Luz 94063221 Barbosa / MS",41606515,
551,Kamilly,Cavalcanti,xcosta@example.com,PF,2018-03-13 11:48:00 UTC,801.765.492-85,8/25/1945,"Fazenda de da Luz, 32 Vila De Sá 46662088 Barros / PB",11817-226,
721,Ryan,Cavalcanti,stella50@example.com,PF,2022-07-17 14:30:00 UTC,396.147.052-99,12/24/1990,"Jardim Vinicius da Rosa, 42 Venda Nova 40605-848 Barros / TO",87324-761,
759,Caio,Cavalcanti,mendesbrenda@example.com,PF,2022-01-02 14:41:00 UTC,713.480.965-00,2/7/1991,"Lago Vitor da Rosa, 61 Santa Terezinha 62952423 da Paz / MA",72563332,
